"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"10.01.2013","6.205,14","6.140,88","6.205,35","6.135,10","","1,05%"
"09.01.2013","6.140,88","6.131,78","6.158,03","6.099,96","","0,15%"
"08.01.2013","6.131,78","6.166,69","6.166,69","6.089,25","","-0,57%"
"07.01.2013","6.166,69","6.243,79","6.243,79","6.124,45","","-1,23%"
"04.01.2013","6.243,79","6.294,54","6.294,54","6.198,28","","-0,81%"
"03.01.2013","6.294,54","6.230,26","6.336,57","6.230,26","","1,03%"
"02.01.2013","6.230,26","6.111,73","6.247,66","6.111,73","","1,94%"
"28.12.2012","6.111,73","6.053,91","6.120,10","6.053,91","","0,96%"
"27.12.2012","6.053,91","6.034,06","6.084,01","6.034,06","","0,33%"
"26.12.2012","6.034,06","6.058,52","6.098,88","6.034,06","","-0,40%"
"25.12.2012","6.058,52","5.972,44","6.088,42","5.972,44","","1,44%"
"24.12.2012","5.972,44","6.007,61","6.031,27","5.966,63","","0,03%"
"21.12.2012","5.970,72","6.050,50","6.070,56","5.964,91","","-1,32%"
"20.12.2012","6.050,50","6.104,05","6.104,05","6.013,47","","-0,88%"
"19.12.2012","6.104,05","6.097,11","6.122,19","6.064,01","","0,11%"
"18.12.2012","6.097,11","6.111,91","6.111,91","6.059,40","","-0,24%"
"17.12.2012","6.111,91","6.189,06","6.189,06","6.076,02","","-1,25%"
"14.12.2012","6.189,06","6.222,88","6.222,88","6.167,02","","-0,54%"
"13.12.2012","6.222,88","6.143,55","6.237,39","6.143,55","","1,29%"
"12.12.2012","6.143,55","6.073,98","6.143,57","6.073,98","","1,15%"
"11.12.2012","6.073,98","6.048,79","6.080,82","6.011,56","","0,42%"
"10.12.2012","6.048,79","6.109,67","6.122,13","6.048,79","","-1,00%"
"07.12.2012","6.109,67","6.059,98","6.138,75","6.059,98","","0,82%"
"06.12.2012","6.059,98","6.114,36","6.128,57","6.057,48","","-0,89%"
"05.12.2012","6.114,36","6.089,88","6.120,60","6.016,62","","0,40%"
"04.12.2012","6.089,88","6.102,65","6.102,65","6.027,35","","-0,21%"
"03.12.2012","6.102,65","6.105,56","6.128,98","6.049,68","","-0,05%"
"30.11.2012","6.105,56","5.981,87","6.113,61","5.981,87","","2,07%"
"29.11.2012","5.981,87","5.937,77","6.011,21","5.937,77","","0,74%"
"28.11.2012","5.937,77","5.938,04","5.939,45","5.896,37","","0,00%"
"27.11.2012","5.938,04","5.917,45","5.938,04","5.878,54","","0,35%"
"26.11.2012","5.917,45","5.871,90","5.927,12","5.871,90","","0,78%"
"23.11.2012","5.871,90","5.662,20","5.871,92","5.662,20","","3,70%"
"22.11.2012","5.662,20","5.628,52","5.662,20","5.628,52","","0,60%"
"21.11.2012","5.628,52","5.637,07","5.667,61","5.565,83","","-0,15%"
"20.11.2012","5.637,07","5.635,33","5.676,72","5.633,11","","0,03%"
"19.11.2012","5.635,33","5.649,59","5.668,05","5.635,33","","-0,25%"
"16.11.2012","5.649,59","5.657,92","5.688,54","5.619,25","","-0,15%"
"15.11.2012","5.657,92","5.668,60","5.673,36","5.585,04","","-0,19%"
"14.11.2012","5.668,60","5.653,67","5.682,08","5.614,54","","0,26%"
"13.11.2012","5.653,67","5.756,59","5.756,59","5.642,10","","-1,79%"
"12.11.2012","5.756,59","5.746,32","5.787,52","5.741,02","","0,18%"
"09.11.2012","5.746,32","5.672,95","5.752,75","5.626,09","","1,29%"
"08.11.2012","5.672,95","5.696,14","5.696,14","5.633,69","","-0,41%"
"07.11.2012","5.696,14","5.654,75","5.696,14","5.628,34","","0,73%"
"06.11.2012","5.654,75","5.645,49","5.669,81","5.599,83","","0,16%"
"05.11.2012","5.645,49","5.650,34","5.664,83","5.606,77","","-0,09%"
"02.11.2012","5.650,34","5.636,32","5.693,79","5.636,32","","0,25%"
"01.11.2012","5.636,32","5.606,20","5.641,13","5.532,58","","0,54%"
"31.10.2012","5.606,20","5.608,56","5.630,81","5.576,43","","-0,04%"
"30.10.2012","5.608,56","5.592,92","5.645,78","5.590,86","","0,28%"
"29.10.2012","5.592,92","5.563,37","5.635,42","5.559,17","","0,53%"
"26.10.2012","5.563,37","5.579,25","5.660,15","5.549,63","","-0,28%"
"25.10.2012","5.579,25","5.637,31","5.658,09","5.574,47","","-1,03%"
"24.10.2012","5.637,31","5.652,00","5.674,75","5.608,26","","-0,26%"
"23.10.2012","5.652,00","5.682,78","5.690,12","5.645,88","","-0,54%"
"22.10.2012","5.682,78","5.699,33","5.699,33","5.613,18","","-0,29%"
"19.10.2012","5.699,33","5.743,14","5.743,14","5.667,79","","-0,76%"
"18.10.2012","5.743,14","5.738,90","5.765,64","5.714,10","","0,07%"
"17.10.2012","5.738,90","5.723,75","5.780,81","5.715,49","","0,26%"
"16.10.2012","5.723,75","5.641,24","5.723,75","5.641,24","","1,46%"
"15.10.2012","5.641,24","5.660,30","5.660,30","5.603,32","","-0,34%"
"12.10.2012","5.660,30","5.649,95","5.688,67","5.622,59","","0,18%"
"11.10.2012","5.649,95","5.761,01","5.761,01","5.629,91","","-1,93%"
"09.10.2012","5.761,01","5.870,33","5.870,33","5.760,05","","-1,86%"
"08.10.2012","5.870,33","5.935,12","5.956,75","5.868,66","","-1,09%"
"05.10.2012","5.935,12","5.917,62","5.967,82","5.915,93","","0,30%"
"04.10.2012","5.917,62","5.938,76","5.938,76","5.873,17","","-0,36%"
"03.10.2012","5.938,76","5.945,95","5.960,07","5.924,77","","-0,12%"
"02.10.2012","5.945,95","5.891,24","5.952,13","5.891,24","","0,93%"
"01.10.2012","5.891,24","5.926,37","5.926,37","5.860,22","","-0,59%"
"28.09.2012","5.926,37","5.886,87","5.934,41","5.869,97","","0,67%"
"27.09.2012","5.886,87","5.851,00","5.903,70","5.845,22","","0,61%"
"26.09.2012","5.851,00","5.897,34","5.897,34","5.836,64","","-0,79%"
"25.09.2012","5.897,34","5.920,82","5.938,06","5.897,34","","-0,40%"
"24.09.2012","5.920,82","5.889,28","5.939,01","5.865,72","","0,54%"
"21.09.2012","5.889,28","5.857,65","5.911,85","5.857,65","","0,54%"
"20.09.2012","5.857,65","5.906,94","5.910,78","5.844,91","","-0,83%"
"19.09.2012","5.906,94","5.896,49","5.923,06","5.867,95","","0,18%"
"18.09.2012","5.896,49","5.923,12","5.923,86","5.882,42","","-0,45%"
"17.09.2012","5.923,12","5.917,87","5.953,17","5.881,78","","0,09%"
"14.09.2012","5.917,87","5.794,94","5.919,08","5.794,94","","2,12%"
"13.09.2012","5.794,94","5.788,09","5.803,98","5.766,86","","0,12%"
"12.09.2012","5.788,09","5.743,81","5.795,28","5.743,81","","0,77%"
"11.09.2012","5.743,81","5.720,34","5.772,36","5.720,34","","0,41%"
"10.09.2012","5.720,34","5.678,44","5.721,61","5.676,96","","0,74%"
"07.09.2012","5.678,44","5.538,03","5.688,77","5.538,03","","2,54%"
"06.09.2012","5.538,03","5.590,91","5.617,48","5.535,40","","-0,95%"
"05.09.2012","5.590,91","5.689,09","5.689,09","5.590,91","","-1,73%"
"04.09.2012","5.689,09","5.674,12","5.693,39","5.666,92","","0,26%"
"03.09.2012","5.674,12","5.625,11","5.677,87","5.598,59","","0,87%"
"31.08.2012","5.625,11","5.586,54","5.633,30","5.586,54","","0,69%"
"30.08.2012","5.586,54","5.578,62","5.619,28","5.578,62","","0,14%"
"29.08.2012","5.578,62","5.543,28","5.590,28","5.541,53","","0,64%"
"28.08.2012","5.543,28","5.599,50","5.610,03","5.534,20","","-1,00%"
"27.08.2012","5.599,50","5.582,82","5.628,02","5.566,97","","0,30%"
"24.08.2012","5.582,82","5.609,32","5.609,32","5.555,70","","-0,47%"
"23.08.2012","5.609,32","5.593,67","5.610,73","5.574,12","","0,28%"
"22.08.2012","5.593,67","5.617,79","5.617,79","5.561,94","","-0,43%"
"21.08.2012","5.617,79","5.547,12","5.640,18","5.547,12","","1,27%"
"20.08.2012","5.547,12","5.559,18","5.576,55","5.524,10","","-0,22%"
"17.08.2012","5.559,18","5.588,01","5.605,47","5.559,18","","-0,52%"
"16.08.2012","5.588,01","5.553,50","5.606,08","5.544,16","","0,62%"
"15.08.2012","5.553,50","5.579,99","5.598,29","5.532,92","","-0,47%"
"14.08.2012","5.579,99","5.543,71","5.600,31","5.543,71","","0,65%"
"13.08.2012","5.543,71","5.513,66","5.592,85","5.513,66","","0,55%"
"10.08.2012","5.513,66","5.523,03","5.536,33","5.473,38","","-0,17%"
"09.08.2012","5.523,03","5.414,65","5.524,05","5.414,65","","2,00%"
"08.08.2012","5.414,65","5.410,87","5.456,75","5.397,42","","0,07%"
"07.08.2012","5.410,87","5.394,22","5.410,87","5.378,59","","0,31%"
"06.08.2012","5.394,22","5.358,83","5.434,98","5.358,83","","0,66%"
"03.08.2012","5.358,83","5.413,04","5.413,04","5.331,26","","-1,00%"
"01.08.2012","5.413,04","5.443,92","5.443,92","5.388,94","","-0,57%"
"31.07.2012","5.443,92","5.328,01","5.443,92","5.311,84","","2,18%"
"30.07.2012","5.328,01","5.311,79","5.381,96","5.311,79","","0,31%"
"27.07.2012","5.311,79","5.153,75","5.311,79","5.153,75","","3,07%"
"26.07.2012","5.153,75","5.116,08","5.183,85","5.116,08","","0,74%"
"25.07.2012","5.116,08","5.149,37","5.161,56","5.097,04","","-0,65%"
"24.07.2012","5.149,37","5.163,35","5.170,66","5.105,66","","-0,27%"
"23.07.2012","5.163,35","5.311,79","5.311,79","5.134,15","","-2,79%"
"20.07.2012","5.311,79","5.328,46","5.328,46","5.284,05","","-0,31%"
"19.07.2012","5.328,46","5.192,81","5.347,07","5.192,81","","2,61%"
"18.07.2012","5.192,81","5.257,93","5.270,47","5.191,73","","-1,24%"
"17.07.2012","5.257,93","5.245,63","5.267,29","5.217,71","","0,23%"
"16.07.2012","5.245,63","5.284,97","5.313,93","5.245,63","","-0,74%"
"13.07.2012","5.284,97","5.323,17","5.325,94","5.270,86","","-0,72%"
"12.07.2012","5.323,17","5.452,72","5.452,72","5.323,17","","-2,38%"
"11.07.2012","5.452,72","5.478,00","5.478,00","5.416,30","","-0,46%"
"10.07.2012","5.478,00","5.555,02","5.559,05","5.459,37","","-1,39%"
"09.07.2012","5.555,02","5.648,80","5.648,80","5.550,81","","-1,66%"
"06.07.2012","5.648,80","5.685,51","5.694,71","5.613,29","","-0,65%"
"05.07.2012","5.685,51","5.752,55","5.752,85","5.675,47","","-1,17%"
"04.07.2012","5.752,55","5.826,40","5.826,40","5.746,80","","-1,27%"
"03.07.2012","5.826,40","5.754,92","5.853,67","5.754,92","","1,24%"
"02.07.2012","5.754,92","5.677,33","5.778,88","5.677,33","","1,37%"
"29.06.2012","5.677,33","5.581,35","5.677,33","5.567,52","","1,72%"
"28.06.2012","5.581,35","5.589,66","5.641,00","5.568,78","","-0,15%"
"27.06.2012","5.589,66","5.558,34","5.607,28","5.547,97","","0,56%"
"26.06.2012","5.558,34","5.618,13","5.618,13","5.548,84","","-1,06%"
"25.06.2012","5.618,13","5.646,78","5.666,72","5.607,25","","-0,51%"
"22.06.2012","5.646,78","5.692,50","5.692,50","5.613,06","","-0,80%"
"21.06.2012","5.692,50","5.764,14","5.764,14","5.672,47","","-1,24%"
"20.06.2012","5.764,14","5.707,20","5.764,14","5.707,20","","1,00%"
"19.06.2012","5.707,20","5.712,36","5.727,72","5.675,56","","-0,09%"
"18.06.2012","5.712,36","5.550,95","5.728,87","5.550,95","","2,91%"
"15.06.2012","5.550,95","5.544,31","5.598,78","5.544,31","","0,12%"
"14.06.2012","5.544,31","5.559,01","5.595,47","5.543,22","","-0,26%"
"13.06.2012","5.559,01","5.536,66","5.589,14","5.534,41","","0,40%"
"12.06.2012","5.536,66","5.592,12","5.592,12","5.486,11","","-0,99%"
"11.06.2012","5.592,12","5.468,48","5.606,71","5.468,48","","2,26%"
"08.06.2012","5.468,48","5.582,39","5.582,39","5.449,30","","-2,04%"
"07.06.2012","5.582,39","5.547,75","5.612,96","5.547,75","","0,62%"
"06.06.2012","5.547,75","5.523,90","5.580,93","5.519,50","","0,43%"
"05.06.2012","5.523,90","5.415,41","5.556,44","5.415,41","","2,00%"
"04.06.2012","5.415,41","5.642,54","5.642,54","5.394,05","","-4,03%"
"01.06.2012","5.642,54","5.898,67","5.898,67","5.641,97","","-4,34%"
"31.05.2012","5.898,67","5.818,64","5.898,67","5.693,11","","1,38%"
"30.05.2012","5.818,64","5.856,52","5.856,52","5.762,36","","-0,65%"
"29.05.2012","5.856,52","5.702,00","5.877,73","5.702,00","","2,71%"
"28.05.2012","5.702,00","5.626,96","5.708,39","5.606,73","","1,33%"
"25.05.2012","5.626,96","5.688,46","5.702,18","5.612,80","","-1,08%"
"24.05.2012","5.688,46","5.654,58","5.704,29","5.645,49","","0,60%"
"23.05.2012","5.654,58","5.837,22","5.837,22","5.648,60","","-3,13%"
"22.05.2012","5.837,22","5.790,48","5.860,81","5.790,48","","0,81%"
"21.05.2012","5.790,48","5.741,70","5.814,01","5.738,11","","0,85%"
"18.05.2012","5.741,70","5.980,60","5.980,60","5.741,70","","-3,99%"
"17.05.2012","5.980,60","5.849,28","5.982,25","5.849,28","","2,25%"
"16.05.2012","5.849,28","6.030,27","6.030,27","5.849,28","","-3,00%"
"15.05.2012","6.030,27","6.007,03","6.037,86","5.922,99","","0,39%"
"14.05.2012","6.007,03","6.020,62","6.033,86","5.970,94","","-0,23%"
"11.05.2012","6.020,62","6.053,00","6.065,97","5.987,00","","-0,53%"
"10.05.2012","6.053,00","6.043,97","6.089,52","6.030,53","","0,15%"
"09.05.2012","6.043,97","6.090,94","6.090,94","6.000,80","","-0,77%"
"08.05.2012","6.090,94","6.117,91","6.152,01","6.080,84","","-0,44%"
"07.05.2012","6.117,91","6.259,32","6.259,32","6.080,65","","-2,26%"
"04.05.2012","6.259,32","6.249,28","6.264,65","6.156,96","","0,16%"
"03.05.2012","6.249,28","6.270,19","6.270,19","6.217,00","","-0,33%"
"02.05.2012","6.270,19","6.061,39","6.282,47","6.061,39","","3,44%"
"30.04.2012","6.061,39","5.983,80","6.061,39","5.969,48","","1,30%"
"27.04.2012","5.983,80","5.977,49","6.177,72","5.977,49","","0,11%"
"26.04.2012","5.977,49","6.042,26","6.067,13","5.962,53","","-1,07%"
"25.04.2012","6.042,26","6.003,25","6.049,75","5.992,74","","0,65%"
"24.04.2012","6.003,25","6.010,71","6.035,18","5.955,29","","-0,12%"
"23.04.2012","6.010,71","6.002,56","6.034,80","5.943,26","","0,14%"
"20.04.2012","6.002,56","6.109,09","6.109,09","6.002,56","","-1,74%"
"19.04.2012","6.109,09","6.089,11","6.112,57","6.023,30","","0,33%"
"18.04.2012","6.089,11","6.032,74","6.121,96","6.032,74","","0,93%"
"17.04.2012","6.032,74","6.169,00","6.181,16","6.032,74","","-2,21%"
"16.04.2012","6.169,00","6.207,47","6.207,47","6.142,30","","-0,62%"
"13.04.2012","6.207,47","6.063,65","6.210,58","6.063,65","","2,37%"
"12.04.2012","6.063,65","6.061,33","6.081,83","6.019,69","","0,04%"
"11.04.2012","6.061,33","6.049,84","6.090,10","5.995,45","","0,19%"
"10.04.2012","6.049,84","6.061,09","6.121,58","6.009,97","","-2,03%"
"09.04.2012","6.175,17","6.175,17","6.175,17","6.061,09","","0,00%"
"06.04.2012","6.175,17","6.107,06","6.178,24","6.107,06","","1,12%"
"05.04.2012","6.107,06","6.188,07","6.188,07","6.023,09","","-1,31%"
"03.04.2012","6.188,07","6.255,60","6.286,12","6.152,39","","-1,08%"
"02.04.2012","6.255,60","6.278,89","6.278,89","6.214,74","","-0,37%"
"30.03.2012","6.278,89","6.219,71","6.278,89","6.149,45","","0,95%"
"29.03.2012","6.219,71","6.376,12","6.376,12","6.161,96","","-2,45%"
"28.03.2012","6.376,12","6.387,54","6.435,58","6.352,11","","-0,18%"
"27.03.2012","6.387,54","6.303,03","6.387,54","6.303,03","","1,34%"
"26.03.2012","6.303,03","6.396,17","6.396,17","6.267,73","","-1,46%"
"23.03.2012","6.396,17","6.392,78","6.396,49","6.341,17","","0,05%"
"22.03.2012","6.392,78","6.353,59","6.426,74","6.353,59","","0,62%"
"21.03.2012","6.353,59","6.303,60","6.382,79","6.303,60","","0,79%"
"20.03.2012","6.303,60","6.351,59","6.386,61","6.289,43","","-0,76%"
"19.03.2012","6.351,59","6.278,58","6.404,29","6.278,58","","1,16%"
"16.03.2012","6.278,58","6.371,21","6.396,41","6.278,11","","-1,45%"
"15.03.2012","6.371,21","6.376,09","6.393,75","6.351,87","","-0,08%"
"14.03.2012","6.376,09","6.282,80","6.414,22","6.282,80","","1,48%"
"13.03.2012","6.282,80","6.185,41","6.286,16","6.185,41","","1,57%"
"12.03.2012","6.185,41","6.249,51","6.273,84","6.185,41","","-1,03%"
"09.03.2012","6.249,51","6.205,24","6.261,37","6.191,94","","0,71%"
"08.03.2012","6.205,24","6.161,32","6.233,49","6.155,75","","0,71%"
"07.03.2012","6.161,32","6.182,09","6.194,29","6.105,82","","-0,34%"
"06.03.2012","6.182,09","6.204,06","6.241,50","6.113,54","","-0,35%"
"05.03.2012","6.204,06","6.273,97","6.281,30","6.204,06","","-1,82%"
"02.03.2012","6.319,10","6.318,01","6.348,72","6.287,11","","0,02%"
"01.03.2012","6.318,01","6.356,87","6.365,67","6.318,01","","-0,61%"
"29.02.2012","6.356,87","6.194,64","6.356,87","6.194,64","","2,62%"
"24.02.2012","6.194,64","6.159,56","6.200,99","6.133,40","","0,57%"
"23.02.2012","6.159,56","6.235,23","6.235,23","6.147,97","","-1,21%"
"22.02.2012","6.235,23","6.155,08","6.243,46","6.127,79","","1,30%"
"21.02.2012","6.155,08","6.178,02","6.195,03","6.114,17","","-0,37%"
"20.02.2012","6.178,02","6.143,11","6.215,29","6.138,17","","0,57%"
"17.02.2012","6.143,11","6.096,76","6.253,34","6.096,76","","0,76%"
"16.02.2012","6.096,76","6.198,28","6.208,25","6.081,50","","-1,64%"
"15.02.2012","6.198,28","6.101,87","6.209,67","6.101,87","","1,58%"
"14.02.2012","6.101,87","6.071,33","6.117,57","6.039,49","","0,50%"
"13.02.2012","6.071,33","6.048,38","6.088,01","6.012,50","","0,38%"
"10.02.2012","6.048,38","6.129,35","6.143,45","6.047,05","","-1,32%"
"09.02.2012","6.129,35","6.102,15","6.129,55","6.065,25","","0,45%"
"08.02.2012","6.102,15","5.988,17","6.102,15","5.988,17","","1,90%"
"07.02.2012","5.988,17","5.981,04","6.010,74","5.943,75","","0,12%"
"06.02.2012","5.981,04","6.019,16","6.043,17","5.967,29","","-0,32%"
"03.02.2012","6.000,25","5.983,69","6.006,22","5.940,20","","0,28%"
"02.02.2012","5.983,69","5.905,09","5.983,69","5.905,09","","1,33%"
"01.02.2012","5.905,09","5.911,14","5.913,67","5.836,42","","-0,10%"
"31.01.2012","5.911,14","5.881,23","5.911,14","5.792,49","","0,51%"
"30.01.2012","5.881,23","5.699,99","5.902,70","5.699,99","","3,18%"
"19.01.2012","5.699,99","5.699,99","5.699,99","5.699,99","","0,00%"
"18.01.2012","5.699,99","5.656,31","5.704,34","5.656,31","","0,77%"
"17.01.2012","5.656,31","5.567,35","5.657,79","5.567,35","","1,60%"
"16.01.2012","5.567,35","5.677,23","5.699,14","5.541,04","","-1,94%"
"13.01.2012","5.677,23","5.653,46","5.708,79","5.653,38","","0,42%"
"12.01.2012","5.653,46","5.629,02","5.658,27","5.626,97","","0,43%"
"11.01.2012","5.629,02","5.598,55","5.649,05","5.598,55","","0,54%"
"10.01.2012","5.598,55","5.544,00","5.609,98","5.544,00","","0,98%"
"09.01.2012","5.544,00","5.577,02","5.577,02","5.503,52","","-0,59%"
"06.01.2012","5.577,02","5.600,66","5.603,68","5.549,97","","-0,42%"
"05.01.2012","5.600,66","5.560,22","5.600,66","5.552,58","","0,73%"
"04.01.2012","5.560,22","5.518,21","5.588,77","5.518,21","","0,76%"
"03.01.2012","5.518,21","5.434,55","5.528,47","5.434,55","","1,54%"
"02.01.2012","5.434,55","5.515,95","5.515,95","5.422,91","","-1,48%"
"30.12.2011","5.515,95","5.521,59","5.561,31","5.488,69","","-0,10%"
"29.12.2011","5.521,59","5.505,05","5.522,09","5.459,97","","0,30%"
"28.12.2011","5.505,05","5.517,10","5.517,10","5.476,35","","-0,22%"
"27.12.2011","5.517,10","5.526,10","5.543,35","5.480,72","","-0,16%"
"26.12.2011","5.526,10","5.542,12","5.553,98","5.508,16","","-0,29%"
"23.12.2011","5.542,12","5.461,09","5.557,47","5.461,09","","1,48%"
"22.12.2011","5.461,09","5.505,33","5.505,33","5.430,64","","-0,80%"
"21.12.2011","5.505,33","5.227,16","5.505,33","5.227,16","","5,32%"
"20.12.2011","5.227,16","5.173,94","5.256,66","5.173,94","","1,03%"
"19.12.2011","5.173,94","5.235,82","5.253,58","5.158,10","","-1,18%"
"16.12.2011","5.235,82","5.211,88","5.267,20","5.210,50","","0,46%"
"15.12.2011","5.211,88","5.344,88","5.344,88","5.211,88","","-2,49%"
"14.12.2011","5.344,88","5.348,61","5.351,24","5.286,12","","-0,07%"
"13.12.2011","5.348,61","5.348,42","5.367,56","5.273,18","","0,00%"
"12.12.2011","5.348,42","5.295,66","5.388,00","5.295,66","","1,00%"
"09.12.2011","5.295,66","5.395,31","5.395,31","5.253,98","","-1,85%"
"08.12.2011","5.395,31","5.443,08","5.443,08","5.339,46","","-0,88%"
"07.12.2011","5.443,08","5.413,27","5.480,82","5.402,80","","0,55%"
"06.12.2011","5.413,27","5.506,00","5.506,00","5.413,27","","-1,68%"
"05.12.2011","5.506,00","5.552,45","5.558,40","5.487,71","","-0,84%"
"02.12.2011","5.552,45","5.601,46","5.605,22","5.528,68","","-0,87%"
"01.12.2011","5.601,46","5.412,48","5.624,59","5.412,48","","3,49%"
"30.11.2011","5.412,48","5.401,66","5.433,65","5.350,52","","0,20%"
"29.11.2011","5.401,66","5.342,22","5.426,94","5.342,22","","1,11%"
"28.11.2011","5.342,22","5.214,63","5.374,17","5.214,63","","2,45%"
"25.11.2011","5.214,63","5.287,40","5.335,51","5.199,86","","-1,38%"
"24.11.2011","5.287,40","5.355,33","5.355,33","5.240,95","","-1,27%"
"23.11.2011","5.355,33","5.499,98","5.499,98","5.355,33","","-2,63%"
"22.11.2011","5.499,98","5.554,23","5.613,29","5.492,48","","-0,98%"
"21.11.2011","5.554,23","5.685,34","5.685,34","5.554,23","","-2,31%"
"18.11.2011","5.685,34","5.823,99","5.823,99","5.676,17","","-2,38%"
"17.11.2011","5.823,99","5.786,06","5.833,96","5.717,53","","0,66%"
"16.11.2011","5.786,06","5.854,52","5.894,87","5.772,10","","-1,17%"
"15.11.2011","5.854,52","5.867,83","5.887,43","5.829,17","","-0,23%"
"14.11.2011","5.867,83","5.686,69","5.881,55","5.686,69","","3,19%"
"11.11.2011","5.686,69","5.619,23","5.707,05","5.605,71","","1,20%"
"10.11.2011","5.619,23","5.783,07","5.783,07","5.595,66","","-2,83%"
"09.11.2011","5.783,07","5.807,86","5.868,22","5.783,07","","-0,43%"
"08.11.2011","5.807,86","5.834,27","5.872,64","5.796,48","","-0,45%"
"07.11.2011","5.834,27","5.803,23","5.864,66","5.803,23","","0,53%"
"04.11.2011","5.803,23","5.671,72","5.824,27","5.671,72","","2,32%"
"03.11.2011","5.671,72","5.774,31","5.791,22","5.668,03","","-1,78%"
"02.11.2011","5.774,31","5.746,26","5.777,95","5.627,00","","0,49%"
"01.11.2011","5.746,26","5.743,97","5.772,17","5.667,07","","0,04%"
"31.10.2011","5.743,97","5.760,03","5.798,83","5.712,35","","-0,28%"
"28.10.2011","5.760,03","5.720,64","5.869,15","5.720,64","","0,69%"
"27.10.2011","5.720,64","5.736,76","5.740,31","5.690,27","","-0,28%"
"26.10.2011","5.736,76","5.714,19","5.751,26","5.665,45","","0,39%"
"25.10.2011","5.714,19","5.713,74","5.741,16","5.692,78","","0,01%"
"24.10.2011","5.713,74","5.570,45","5.724,61","5.570,45","","2,57%"
"21.10.2011","5.570,45","5.564,02","5.600,43","5.515,52","","0,12%"
"20.10.2011","5.564,02","5.651,88","5.652,85","5.556,62","","-1,55%"
"19.10.2011","5.651,88","5.669,23","5.704,44","5.620,18","","-0,31%"
"18.10.2011","5.669,23","5.757,22","5.757,22","5.632,13","","-1,53%"
"17.10.2011","5.757,22","5.702,61","5.779,49","5.702,61","","0,96%"
"14.10.2011","5.702,61","5.730,75","5.756,18","5.697,72","","-0,49%"
"13.10.2011","5.730,75","5.694,33","5.730,75","5.643,63","","0,64%"
"12.10.2011","5.694,33","5.675,79","5.723,08","5.645,11","","0,33%"
"11.10.2011","5.675,79","5.505,23","5.675,79","5.505,23","","3,10%"
"07.10.2011","5.505,23","5.512,17","5.553,95","5.484,51","","-0,13%"
"06.10.2011","5.512,17","5.477,09","5.596,50","5.477,09","","0,64%"
"05.10.2011","5.477,09","5.482,12","5.547,06","5.468,85","","-0,09%"
"04.10.2011","5.482,12","5.448,16","5.500,20","5.336,31","","0,62%"
"03.10.2011","5.448,16","5.605,58","5.605,58","5.436,48","","-2,81%"
"30.09.2011","5.605,58","5.574,58","5.629,41","5.545,68","","0,56%"
"29.09.2011","5.574,58","5.586,37","5.633,24","5.508,67","","-0,21%"
"28.09.2011","5.586,37","5.514,20","5.598,77","5.514,20","","1,31%"
"27.09.2011","5.514,20","5.294,70","5.548,89","5.294,70","","4,15%"
"26.09.2011","5.294,70","5.437,49","5.470,24","5.294,70","","-2,63%"
"23.09.2011","5.437,49","5.635,96","5.635,96","5.429,91","","-3,52%"
"22.09.2011","5.635,96","5.834,95","5.834,95","5.616,98","","-3,41%"
"21.09.2011","5.834,95","5.770,68","5.863,75","5.764,87","","1,11%"
"20.09.2011","5.770,68","5.733,86","5.798,31","5.675,61","","0,64%"
"19.09.2011","5.733,86","5.795,70","5.807,89","5.717,94","","-1,07%"
"16.09.2011","5.795,70","5.622,41","5.831,97","5.622,41","","3,08%"
"15.09.2011","5.622,41","5.452,40","5.662,35","5.452,40","","3,12%"
"14.09.2011","5.452,40","5.553,40","5.645,01","5.416,92","","-1,82%"
"13.09.2011","5.553,40","5.683,01","5.683,01","5.550,85","","-2,28%"
"09.09.2011","5.683,01","5.615,36","5.726,10","5.615,36","","1,20%"
"08.09.2011","5.615,36","5.568,27","5.666,30","5.568,27","","0,85%"
"07.09.2011","5.568,27","5.362,85","5.568,27","5.362,85","","3,83%"
"06.09.2011","5.362,85","5.455,11","5.465,80","5.358,78","","-1,69%"
"05.09.2011","5.455,11","5.615,06","5.615,06","5.435,69","","-2,85%"
"02.09.2011","5.615,06","5.651,71","5.695,52","5.587,32","","-0,65%"
"01.09.2011","5.651,71","5.675,36","5.792,73","5.651,71","","-0,42%"
"31.08.2011","5.675,36","5.622,75","5.675,36","5.549,94","","0,94%"
"30.08.2011","5.622,75","5.595,98","5.692,03","5.595,98","","0,48%"
"29.08.2011","5.595,98","5.482,44","5.629,15","5.482,44","","2,07%"
"26.08.2011","5.482,44","5.421,81","5.515,45","5.421,81","","1,12%"
"25.08.2011","5.421,81","5.438,76","5.515,64","5.409,00","","-0,31%"
"24.08.2011","5.438,76","5.437,66","5.477,46","5.371,43","","0,02%"
"23.08.2011","5.437,66","5.250,83","5.454,62","5.250,83","","3,56%"
"22.08.2011","5.250,83","5.221,42","5.341,30","5.162,86","","0,56%"
"19.08.2011","5.221,42","5.406,61","5.406,61","5.189,93","","-3,43%"
"18.08.2011","5.406,61","5.526,64","5.526,64","5.337,93","","-2,17%"
"17.08.2011","5.526,64","5.608,75","5.628,62","5.517,19","","-1,46%"
"16.08.2011","5.608,75","5.642,41","5.698,36","5.606,56","","-0,60%"
"15.08.2011","5.642,41","5.476,23","5.642,41","5.476,23","","3,03%"
